Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
7347,15-10-2020,8:00 AM,Karnataka,735371,0,611167,10198,735371
7348,15-10-2020,8:00 AM,Kerala,310140,0,215149,1066,310140
7349,15-10-2020,8:00 AM,Ladakh,5304,0,4261,64,5304
7350,15-10-2020,8:00 AM,Madhya Pradesh,155276,0,138158,2686,155276
7351,15-10-2020,8:00 AM,Maharashtra,1554389,0,1316769,40859,1554389
7352,15-10-2020,8:00 AM,Manipur,14094,0,10915,103,14094
7353,15-10-2020,8:00 AM,Meghalaya,7991,0,5582,70,7991
7354,15-10-2020,8:00 AM,Mizoram,2220,0,2108,0,2220
7355,15-10-2020,8:00 AM,Nagaland,7416,0,5916,22,7416
7356,15-10-2020,8:00 AM,Odisha,259541,0,235763,1062,259541
7357,15-10-2020,8:00 AM,Puducherry,32245,0,27152,568,32245
7358,15-10-2020,8:00 AM,Punjab,125760,0,114075,3925,125760
7359,15-10-2020,8:00 AM,Rajasthan,165240,0,141835,1694,165240
7360,15-10-2020,8:00 AM,Sikkim,3459,0,3075,59,3459
7361,15-10-2020,8:00 AM,Tamil Nadu,670392,0,617403,10423,670392
7362,15-10-2020,8:00 AM,Telengana,217670,0,193218,1249,217670
7363,15-10-2020,8:00 AM,Tripura,29031,0,25394,319,29031
7364,15-10-2020,8:00 AM,Uttarakhand,56070,0,49129,796,56070
7365,15-10-2020,8:00 AM,Uttar Pradesh,444711,0,401306,6507,444711
7366,15-10-2020,8:00 AM,West Bengal,305697,0,268384,5808,305697
7367,16-10-2020,8:00 AM,Andaman and Nicobar Islands,4062,0,3817,55,4062
7368,16-10-2020,8:00 AM,Andhra Pradesh,771503,0,725099,6357,771503
7369,16-10-2020,8:00 AM,Arunachal Pradesh,12971,0,9889,30,12971
7370,16-10-2020,8:00 AM,Assam,198982,0,169335,843,198982
7371,16-10-2020,8:00 AM,Bihar,201196,0,189186,972,201196
7372,16-10-2020,8:00 AM,Chandigarh,13477,0,12232,201,13477
7373,16-10-2020,8:00 AM,Chhattisgarh,153515,0,123943,1385,153515
7374,16-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3172,0,3099,2,3172
7375,16-10-2020,8:00 AM,Delhi,321031,0,292502,5924,321031
7376,16-10-2020,8:00 AM,Goa,39770,0,35161,525,39770
7377,16-10-2020,8:00 AM,Gujarat,156121,0,137733,3606,156121
7378,16-10-2020,8:00 AM,Haryana,146706,0,134719,1623,146706
7379,16-10-2020,8:00 AM,Himachal Pradesh,18303,0,15389,260,18303
7380,16-10-2020,8:00 AM,Jammu and Kashmir,86057,0,75641,1358,86057
7381,16-10-2020,8:00 AM,Jharkhand,94952,0,87240,820,94952
7382,16-10-2020,8:00 AM,Karnataka,743848,0,620008,10283,743848
7383,16-10-2020,8:00 AM,Kerala,317929,0,222231,1089,317929
7384,16-10-2020,8:00 AM,Ladakh,5393,0,4310,65,5393
7385,16-10-2020,8:00 AM,Madhya Pradesh,156584,0,139717,2710,156584
7386,16-10-2020,8:00 AM,Maharashtra,1564615,0,1330483,41196,1564615
7387,16-10-2020,8:00 AM,Manipur,14378,0,11081,104,14378
7388,16-10-2020,8:00 AM,Meghalaya,8164,0,5646,73,8164
7389,16-10-2020,8:00 AM,Mizoram,2229,0,2121,0,2229
7390,16-10-2020,8:00 AM,Nagaland,7492,0,6017,22,7492
7391,16-10-2020,8:00 AM,Odisha,262011,0,238535,1089,262011
7392,16-10-2020,8:00 AM,Puducherry,32486,0,27365,570,32486
7393,16-10-2020,8:00 AM,Punjab,126230,0,115186,3954,126230
7394,16-10-2020,8:00 AM,Rajasthan,167279,0,143984,1708,167279
7395,16-10-2020,8:00 AM,Sikkim,3500,0,3129,59,3500
7396,16-10-2020,8:00 AM,Tamil Nadu,674802,0,622458,10472,674802
7397,16-10-2020,8:00 AM,Telengana,219224,0,194653,1256,219224
7398,16-10-2020,8:00 AM,Tripura,29193,0,25765,323,29193
7399,16-10-2020,8:00 AM,Uttarakhand,56493,0,49997,814,56493
7400,16-10-2020,8:00 AM,Uttar Pradesh,447383,0,404545,6543,447383
7401,16-10-2020,8:00 AM,West Bengal,309417,0,271563,5870,309417
7402,17-10-2020,8:00 AM,Andaman and Nicobar Islands,4072,0,3831,56,4072
7403,17-10-2020,8:00 AM,Andhra Pradesh,775470,0,730109,6382,775470
7404,17-10-2020,8:00 AM,Arunachal Pradesh,13169,0,10071,30,13169
7405,17-10-2020,8:00 AM,Assam,199749,0,170265,853,199749
7406,17-10-2020,8:00 AM,Bihar,202290,0,190425,981,202290
7407,17-10-2020,8:00 AM,Chandigarh,13532,0,12352,206,13532
7408,17-10-2020,8:00 AM,Chhattisgarh,155987,0,126869,1425,155987
7409,17-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3177,0,3109,2,3177
7410,17-10-2020,8:00 AM,Delhi,324459,0,295699,5946,324459
7411,17-10-2020,8:00 AM,Goa,40091,0,35610,531,40091
7412,17-10-2020,8:00 AM,Gujarat,157312,0,139012,3617,157312
7413,17-10-2020,8:00 AM,Haryana,147933,0,135858,1634,147933
7414,17-10-2020,8:00 AM,Himachal Pradesh,18522,0,15618,262,18522
7415,17-10-2020,8:00 AM,Jammu and Kashmir,86754,0,76479,1366,86754
7416,17-10-2020,8:00 AM,Jharkhand,95425,0,88058,824,95425
7417,17-10-2020,8:00 AM,Karnataka,751390,0,628588,10356,751390
7418,17-10-2020,8:00 AM,Kerala,325212,0,228998,1113,325212
7419,17-10-2020,8:00 AM,Ladakh,5441,0,4461,65,5441
7420,17-10-2020,8:00 AM,Madhya Pradesh,157936,0,141273,2735,157936
7421,17-10-2020,8:00 AM,Maharashtra,1576062,0,1344368,41502,1576062
7422,17-10-2020,8:00 AM,Manipur,14715,0,11245,109,14715
7423,17-10-2020,8:00 AM,Meghalaya,8303,0,5735,75,8303
7424,17-10-2020,8:00 AM,Mizoram,2245,0,2133,0,2245
7425,17-10-2020,8:00 AM,Nagaland,7604,0,6111,22,7604
7426,17-10-2020,8:00 AM,Odisha,264149,0,241385,1104,264149
7427,17-10-2020,8:00 AM,Puducherry,32766,0,27671,571,32766
7428,17-10-2020,8:00 AM,Punjab,126737,0,116165,3980,126737
7429,17-10-2020,8:00 AM,Rajasthan,169289,0,146185,1723,169289
7430,17-10-2020,8:00 AM,Sikkim,3531,0,3177,59,3531
7431,17-10-2020,8:00 AM,Tamil Nadu,679191,0,627703,10529,679191
7432,17-10-2020,8:00 AM,Telengana,220675,0,196636,1265,220675
7433,17-10-2020,8:00 AM,Tripura,29327,0,26035,326,29327
7434,17-10-2020,8:00 AM,Uttarakhand,57042,0,50521,829,57042
7435,17-10-2020,8:00 AM,Uttar Pradesh,449935,0,408083,6589,449935
7436,17-10-2020,8:00 AM,West Bengal,313188,0,274757,5931,313188
7437,18-10-2020,8:00 AM,Andaman and Nicobar Islands,4083,0,3848,56,4083
7438,18-10-2020,8:00 AM,Andhra Pradesh,779146,0,735638,6406,779146
7439,18-10-2020,8:00 AM,Arunachal Pradesh,13348,0,10315,30,13348
7440,18-10-2020,8:00 AM,Assam,200391,0,171084,865,200391
7441,18-10-2020,8:00 AM,Bihar,203457,0,191619,990,203457
7442,18-10-2020,8:00 AM,Chandigarh,13582,0,12460,207,13582
7443,18-10-2020,8:00 AM,Chhattisgarh,158502,0,129883,1439,158502
7444,18-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3180,0,3119,2,3180
7445,18-10-2020,8:00 AM,Delhi,327718,0,298853,5981,327718
7446,18-10-2020,8:00 AM,Goa,40400,0,36035,538,40400
7447,18-10-2020,8:00 AM,Gujarat,158473,0,140282,3626,158473
7448,18-10-2020,8:00 AM,Haryana,149081,0,137176,1640,149081
7449,18-10-2020,8:00 AM,Himachal Pradesh,18797,0,15852,265,18797
7450,18-10-2020,8:00 AM,Jammu and Kashmir,87364,0,77288,1372,87364
7451,18-10-2020,8:00 AM,Jharkhand,95967,0,88559,832,95967
7452,18-10-2020,8:00 AM,Karnataka,758574,0,637481,10427,758574
7453,18-10-2020,8:00 AM,Kerala,334228,0,236989,1139,334228
7454,18-10-2020,8:00 AM,Ladakh,5534,0,4535,66,5534
7455,18-10-2020,8:00 AM,Madhya Pradesh,159158,0,142707,2753,159158
7456,18-10-2020,8:00 AM,Maharashtra,1586321,0,1358606,41965,1586321
7457,18-10-2020,8:00 AM,Manipur,15141,0,11443,111,15141
7458,18-10-2020,8:00 AM,Meghalaya,8404,0,6034,75,8404
7459,18-10-2020,8:00 AM,Mizoram,2253,0,2145,0,2253
7460,18-10-2020,8:00 AM,Nagaland,7698,0,6141,27,7698
7461,18-10-2020,8:00 AM,Odisha,266345,0,244227,1121,266345
7462,18-10-2020,8:00 AM,Puducherry,32978,0,27984,574,32978
7463,18-10-2020,8:00 AM,Punjab,127154,0,116925,3999,127154
7464,18-10-2020,8:00 AM,Rajasthan,171281,0,148291,1735,171281
7465,18-10-2020,8:00 AM,Sikkim,3567,0,3233,59,3567
7466,18-10-2020,8:00 AM,Tamil Nadu,683486,0,632708,10586,683486
7467,18-10-2020,8:00 AM,Telengana,222111,0,198790,1271,222111
7468,18-10-2020,8:00 AM,Tripura,29468,0,26222,329,29468
7469,18-10-2020,8:00 AM,Uttarakhand,57648,0,51186,924,57648
7470,18-10-2020,8:00 AM,Uttar Pradesh,452660,0,411611,6629,452660
7471,18-10-2020,8:00 AM,West Bengal,317053,0,277940,5992,317053
7472,19-10-2020,8:00 AM,Andaman and Nicobar Islands,4108,0,3868,56,4108
7473,19-10-2020,8:00 AM,Andhra Pradesh,783132,0,740229,6429,783132
7474,19-10-2020,8:00 AM,Arunachal Pradesh,13406,0,10552,30,13406
7475,19-10-2020,8:00 AM,Assam,200709,0,171683,868,200709
7476,19-10-2020,8:00 AM,Bihar,204363,0,192783,996,204363
7477,19-10-2020,8:00 AM,Chandigarh,13646,0,12554,208,13646
7478,19-10-2020,8:00 AM,Chhattisgarh,160396,0,132168,1478,160396
7479,19-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3183,0,3127,2,3183
7480,19-10-2020,8:00 AM,Delhi,331017,0,301716,6009,331017
7481,19-10-2020,8:00 AM,Goa,40587,0,36395,544,40587
7482,19-10-2020,8:00 AM,Gujarat,159564,0,141515,3635,159564
7483,19-10-2020,8:00 AM,Haryana,150033,0,138351,1640,150033
7484,19-10-2020,8:00 AM,Himachal Pradesh,18967,0,16069,268,18967
7485,19-10-2020,8:00 AM,Jammu and Kashmir,87942,0,77886,1379,87942
7486,19-10-2020,8:00 AM,Jharkhand,96352,0,89011,839,96352
7487,19-10-2020,8:00 AM,Karnataka,765586,0,645825,10478,765586
7488,19-10-2020,8:00 AM,Kerala,341859,0,245399,1161,341859
7489,19-10-2020,8:00 AM,Ladakh,5598,0,4615,66,5598
7490,19-10-2020,8:00 AM,Madhya Pradesh,160188,0,144134,2773,160188
7491,19-10-2020,8:00 AM,Maharashtra,1595381,0,1369810,42115,1595381
7492,19-10-2020,8:00 AM,Manipur,15463,0,11741,116,15463
7493,19-10-2020,8:00 AM,Meghalaya,8508,0,6282,75,8508
7494,19-10-2020,8:00 AM,Mizoram,2253,0,2148,0,2253
7495,19-10-2020,8:00 AM,Nagaland,7816,0,6206,27,7816
7496,19-10-2020,8:00 AM,Odisha,268364,0,246837,1135,268364
7497,19-10-2020,8:00 AM,Puducherry,33141,0,28290,574,33141
7498,19-10-2020,8:00 AM,Punjab,127630,0,117883,4012,127630
7499,19-10-2020,8:00 AM,Rajasthan,173266,0,150379,1748,173266
7500,19-10-2020,8:00 AM,Sikkim,3597,0,3265,60,3597
7501,19-10-2020,8:00 AM,Tamil Nadu,687400,0,637637,10642,687400
7502,19-10-2020,8:00 AM,Telengana,223059,0,200686,1275,223059
7503,19-10-2020,8:00 AM,Tripura,29553,0,26550,331,29553
7504,19-10-2020,8:00 AM,Uttarakhand,58024,0,51369,927,58024
7505,19-10-2020,8:00 AM,Uttar Pradesh,455146,0,415592,6658,455146
7506,19-10-2020,8:00 AM,West Bengal,321036,0,281053,6056,321036
7507,20-10-2020,8:00 AM,Andaman and Nicobar Islands,4126,0,3892,56,4126
7508,20-10-2020,8:00 AM,Andhra Pradesh,786050,0,744532,6453,786050
7509,20-10-2020,8:00 AM,Arunachal Pradesh,13643,0,10780,30,13643
7510,20-10-2020,8:00 AM,Assam,201407,0,173213,875,201407
7511,20-10-2020,8:00 AM,Bihar,205945,0,194005,1003,205945
7512,20-10-2020,8:00 AM,Chandigarh,13686,0,12617,208,13686
7513,20-10-2020,8:00 AM,Chhattisgarh,162772,0,135259,1534,162772
7514,20-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3185,0,3140,2,3185
7515,20-10-2020,8:00 AM,Delhi,333171,0,304561,6040,333171
7516,20-10-2020,8:00 AM,Goa,40746,0,36914,549,40746
7517,20-10-2020,8:00 AM,Gujarat,160560,0,142662,3643,160560
7518,20-10-2020,8:00 AM,Haryana,151234,0,139511,1648,151234
7519,20-10-2020,8:00 AM,Himachal Pradesh,19135,0,16270,272,19135
7520,20-10-2020,8:00 AM,Jammu and Kashmir,88369,0,78667,1388,88369
7521,20-10-2020,8:00 AM,Jharkhand,96842,0,89780,842,96842
7522,20-10-2020,8:00 AM,Karnataka,770604,0,653829,10542,770604
7523,20-10-2020,8:00 AM,Kerala,346881,0,252868,1182,346881
7524,20-10-2020,8:00 AM,Ladakh,5647,0,4701,66,5647
7525,20-10-2020,8:00 AM,Madhya Pradesh,161203,0,145421,2786,161203
7526,20-10-2020,8:00 AM,Maharashtra,1601365,0,1384879,42240,1601365
7527,20-10-2020,8:00 AM,Manipur,15778,0,11913,117,15778
7528,20-10-2020,8:00 AM,Meghalaya,8536,0,6392,75,8536
7529,20-10-2020,8:00 AM,Mizoram,2280,0,2151,0,2280
7530,20-10-2020,8:00 AM,Nagaland,7953,0,6273,27,7953
7531,20-10-2020,8:00 AM,Odisha,270346,0,249575,1152,270346
7532,20-10-2020,8:00 AM,Puducherry,33247,0,28520,575,33247
7533,20-10-2020,8:00 AM,Punjab,128103,0,118767,4029,128103
7534,20-10-2020,8:00 AM,Rajasthan,175226,0,152573,1760,175226
7535,20-10-2020,8:00 AM,Sikkim,3601,0,3276,62,3601
7536,20-10-2020,8:00 AM,Tamil Nadu,690936,0,642152,10691,690936
7537,20-10-2020,8:00 AM,Telengana,224545,0,202577,1282,224545
7538,20-10-2020,8:00 AM,Tripura,29688,0,26748,331,29688
7539,20-10-2020,8:00 AM,Uttarakhand,58360,0,51900,933,58360
7540,20-10-2020,8:00 AM,Uttar Pradesh,456865,0,418685,6685,456865
7541,20-10-2020,8:00 AM,West Bengal,325028,0,284325,6119,325028
7542,21-10-2020,8:00 AM,Andaman and Nicobar Islands,4141,0,3902,56,4141
7543,21-10-2020,8:00 AM,Andhra Pradesh,789553,0,749676,6481,789553
7544,21-10-2020,8:00 AM,Arunachal Pradesh,13778,0,11035,31,13778
7545,21-10-2020,8:00 AM,Assam,202073,0,174414,884,202073
7546,21-10-2020,8:00 AM,Bihar,207405,0,195046,1011,207405
7547,21-10-2020,8:00 AM,Chandigarh,13743,0,12724,209,13743
7548,21-10-2020,8:00 AM,Chhattisgarh,165279,0,137986,1584,165279
7549,21-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3194,0,3153,2,3194
7550,21-10-2020,8:00 AM,Delhi,336750,0,306747,6081,336750
7551,21-10-2020,8:00 AM,Goa,41031,0,37275,555,41031
7552,21-10-2020,8:00 AM,Gujarat,161686,0,143790,3651,161686
7553,21-10-2020,8:00 AM,Haryana,152174,0,140436,1660,152174
7554,21-10-2020,8:00 AM,Himachal Pradesh,19357,0,16487,274,19357
7555,21-10-2020,8:00 AM,Jammu and Kashmir,88958,0,79437,1397,88958
7556,21-10-2020,8:00 AM,Jharkhand,97414,0,90385,849,97414
7557,21-10-2020,8:00 AM,Karnataka,776901,0,662329,10608,776901
7558,21-10-2020,8:00 AM,Kerala,353472,0,260243,1206,353472
7559,21-10-2020,8:00 AM,Ladakh,5695,0,4787,67,5695
7560,21-10-2020,8:00 AM,Madhya Pradesh,162178,0,146860,2811,162178
7561,21-10-2020,8:00 AM,Maharashtra,1609516,0,1392308,42453,1609516
7562,21-10-2020,8:00 AM,Manipur,16062,0,12059,121,16062
7563,21-10-2020,8:00 AM,Meghalaya,8593,0,6497,76,8593
7564,21-10-2020,8:00 AM,Mizoram,2310,0,2165,0,2310
7565,21-10-2020,8:00 AM,Nagaland,8020,0,6334,28,8020
7566,21-10-2020,8:00 AM,Odisha,272250,0,252197,1168,272250
7567,21-10-2020,8:00 AM,Puducherry,33452,0,28774,577,33452
7568,21-10-2020,8:00 AM,Punjab,128590,0,119658,4037,128590
7569,21-10-2020,8:00 AM,Rajasthan,177123,0,155095,1774,177123
7570,21-10-2020,8:00 AM,Sikkim,3643,0,3326,63,3643
7571,21-10-2020,8:00 AM,Tamil Nadu,694030,0,646555,10741,694030
7572,21-10-2020,8:00 AM,Telengana,226124,0,204388,1287,226124
7573,21-10-2020,8:00 AM,Tripura,29800,0,27013,332,29800
7574,21-10-2020,8:00 AM,Uttarakhand,58601,0,52291,946,58601
7575,21-10-2020,8:00 AM,Uttar Pradesh,459154,0,422024,6714,459154
7576,21-10-2020,8:00 AM,West Bengal,329057,0,287707,6180,329057
7577,22-10-2020,8:00 AM,Andaman and Nicobar Islands,4168,0,3913,56,4168
7578,22-10-2020,8:00 AM,Andhra Pradesh,793299,0,754415,6508,793299
7579,22-10-2020,8:00 AM,Arunachal Pradesh,13912,0,11199,31,13912
7580,22-10-2020,8:00 AM,Assam,202774,0,176078,889,202774
7581,22-10-2020,8:00 AM,Bihar,208377,0,196240,1019,208377
7582,22-10-2020,8:00 AM,Chandigarh,13795,0,12842,209,13795
7583,22-10-2020,8:00 AM,Chhattisgarh,167639,0,140216,1628,167639
7584,22-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3207,0,3161,2,3207
7585,22-10-2020,8:00 AM,Delhi,340436,0,310191,6128,340436
7586,22-10-2020,8:00 AM,Goa,41339,0,37683,557,41339
7587,22-10-2020,8:00 AM,Gujarat,162823,0,144970,3660,162823
7588,22-10-2020,8:00 AM,Haryana,153367,0,141506,1674,153367
7589,22-10-2020,8:00 AM,Himachal Pradesh,19621,0,16706,279,19621
7590,22-10-2020,8:00 AM,Jammu and Kashmir,89582,0,80092,1402,89582
7591,22-10-2020,8:00 AM,Jharkhand,98061,0,91004,851,98061
7592,22-10-2020,8:00 AM,Karnataka,782773,0,671618,10696,782773
7593,22-10-2020,8:00 AM,Kerala,361841,0,267082,1232,361841
7594,22-10-2020,8:00 AM,Ladakh,5781,0,4865,68,5781
7595,22-10-2020,8:00 AM,Madhya Pradesh,163296,0,148082,2828,163296
7596,22-10-2020,8:00 AM,Maharashtra,1617658,0,1415679,42633,1617658
7597,22-10-2020,8:00 AM,Manipur,16267,0,12297,124,16267
7598,22-10-2020,8:00 AM,Meghalaya,8621,0,6674,77,8621
7599,22-10-2020,8:00 AM,Mizoram,2341,0,2174,0,2341
7600,22-10-2020,8:00 AM,Nagaland,8139,0,6428,28,8139
7601,22-10-2020,8:00 AM,Odisha,274181,0,254913,1181,274181
7602,22-10-2020,8:00 AM,Puducherry,33622,0,29016,580,33622
7603,22-10-2020,8:00 AM,Punjab,129088,0,120220,4060,129088
7604,22-10-2020,8:00 AM,Rajasthan,178933,0,157960,1788,178933
7605,22-10-2020,8:00 AM,Sikkim,3677,0,3361,63,3677
7606,22-10-2020,8:00 AM,Tamil Nadu,697116,0,650856,10780,697116
7607,22-10-2020,8:00 AM,Telengana,227580,0,206105,1292,227580
7608,22-10-2020,8:00 AM,Tripura,29925,0,27252,334,29925
7609,22-10-2020,8:00 AM,Uttarakhand,59106,0,53061,960,59106
7610,22-10-2020,8:00 AM,Uttar Pradesh,461475,0,425356,6755,461475
7611,22-10-2020,8:00 AM,West Bengal,333126,0,291303,6244,333126
7612,23-10-2020,8:00 AM,Andaman and Nicobar Islands,4184,0,3937,57,4184
7613,23-10-2020,8:00 AM,Andhra Pradesh,796919,0,758138,6524,796919
7614,23-10-2020,8:00 AM,Arunachal Pradesh,14077,0,11407,32,14077
7615,23-10-2020,8:00 AM,Assam,203282,0,177662,896,203282
7616,23-10-2020,8:00 AM,Bihar,209447,0,197208,1026,209447
7617,23-10-2020,8:00 AM,Chandigarh,13848,0,12924,212,13848
7618,23-10-2020,8:00 AM,Chhattisgarh,170130,0,143212,1680,170130
7619,23-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3213,0,3164,2,3213
7620,23-10-2020,8:00 AM,Delhi,344318,0,312918,6163,344318
7621,23-10-2020,8:00 AM,Goa,41586,0,38031,564,41586
7622,23-10-2020,8:00 AM,Gujarat,163959,0,146171,3667,163959
7623,23-10-2020,8:00 AM,Haryana,154495,0,142798,1688,154495
7624,23-10-2020,8:00 AM,Himachal Pradesh,19844,0,16937,284,19844
7625,23-10-2020,8:00 AM,Jammu and Kashmir,90166,0,80802,1412,90166
7626,23-10-2020,8:00 AM,Jharkhand,98610,0,91629,859,98610
7627,23-10-2020,8:00 AM,Karnataka,788551,0,684835,10770,788551
7628,23-10-2020,8:00 AM,Kerala,369323,0,274675,1255,369323
7629,23-10-2020,8:00 AM,Ladakh,5812,0,4902,68,5812
7630,23-10-2020,8:00 AM,Madhya Pradesh,164341,0,149353,2842,164341
7631,23-10-2020,8:00 AM,Maharashtra,1625197,0,1431856,42831,1625197
7632,23-10-2020,8:00 AM,Manipur,16621,0,12393,127,16621
7633,23-10-2020,8:00 AM,Meghalaya,8720,0,6981,78,8720
7634,23-10-2020,8:00 AM,Mizoram,2359,0,2175,0,2359
7635,23-10-2020,8:00 AM,Nagaland,8296,0,6469,28,8296
7636,23-10-2020,8:00 AM,Odisha,276094,0,257041,1196,276094
7637,23-10-2020,8:00 AM,Puducherry,33832,0,29211,582,33832
7638,23-10-2020,8:00 AM,Punjab,129693,0,121155,4072,129693
7639,23-10-2020,8:00 AM,Rajasthan,180755,0,160614,1800,180755
7640,23-10-2020,8:00 AM,Sikkim,3727,0,3410,63,3727
7641,23-10-2020,8:00 AM,Tamil Nadu,700193,0,655170,10825,700193
7642,23-10-2020,8:00 AM,Telengana,229001,0,207326,1298,229001
7643,23-10-2020,8:00 AM,Tripura,30070,0,27502,339,30070
7644,23-10-2020,8:00 AM,Uttarakhand,59508,0,53643,968,59508
7645,23-10-2020,8:00 AM,Uttar Pradesh,463858,0,427937,6790,463858
7646,23-10-2020,8:00 AM,West Bengal,337283,0,294911,6308,337283
7647,24-10-2020,8:00 AM,Andaman and Nicobar Islands,4207,0,3945,58,4207
7648,24-10-2020,8:00 AM,Andhra Pradesh,800684,0,762419,6544,800684
7649,24-10-2020,8:00 AM,Arunachal Pradesh,14145,0,11613,33,14145
7650,24-10-2020,8:00 AM,Assam,203709,0,179846,900,203709
7651,24-10-2020,8:00 AM,Bihar,210196,0,198532,1034,210196
7652,24-10-2020,8:00 AM,Chandigarh,13920,0,13009,214,13920
7653,24-10-2020,8:00 AM,Chhattisgarh,172580,0,146222,1738,172580
7654,24-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3220,0,3167,2,3220
7655,24-10-2020,8:00 AM,Delhi,348404,0,316214,6189,348404
7656,24-10-2020,8:00 AM,Goa,41813,0,38421,568,41813
7657,24-10-2020,8:00 AM,Gujarat,165071,0,147435,3673,165071
7658,24-10-2020,8:00 AM,Haryana,155765,0,143978,1705,155765
7659,24-10-2020,8:00 AM,Himachal Pradesh,20040,0,17135,285,20040
7660,24-10-2020,8:00 AM,Jammu and Kashmir,90752,0,81486,1424,90752
7661,24-10-2020,8:00 AM,Jharkhand,99045,0,92128,862,99045
7662,24-10-2020,8:00 AM,Karnataka,793907,0,693584,10821,793907
7663,24-10-2020,8:00 AM,Kerala,377834,0,280793,1281,377834
7664,24-10-2020,8:00 AM,Ladakh,5840,0,4984,68,5840
7665,24-10-2020,8:00 AM,Madhya Pradesh,165294,0,150678,2855,165294
7666,24-10-2020,8:00 AM,Maharashtra,1632544,0,1445103,43015,1632544
7667,24-10-2020,8:00 AM,Manipur,16777,0,12562,132,16777
7668,24-10-2020,8:00 AM,Meghalaya,8801,0,7091,79,8801
7669,24-10-2020,8:00 AM,Mizoram,2387,0,2189,0,2387
7670,24-10-2020,8:00 AM,Nagaland,8436,0,6570,28,8436
7671,24-10-2020,8:00 AM,Odisha,277887,0,259418,1214,277887
7672,24-10-2020,8:00 AM,Puducherry,33986,0,29427,584,33986
7673,24-10-2020,8:00 AM,Punjab,130157,0,121735,4095,130157
7674,24-10-2020,8:00 AM,Rajasthan,182570,0,162981,1814,182570
7675,24-10-2020,8:00 AM,Sikkim,3770,0,3465,63,3770
7676,24-10-2020,8:00 AM,Tamil Nadu,703250,0,659432,10858,703250
7677,24-10-2020,8:00 AM,Telengana,230274,0,209034,1303,230274
7678,24-10-2020,8:00 AM,Tripura,30135,0,27740,340,30135
7679,24-10-2020,8:00 AM,Uttarakhand,59796,0,54161,979,59796
7680,24-10-2020,8:00 AM,Uttar Pradesh,466060,0,430962,6830,466060
7681,24-10-2020,8:00 AM,West Bengal,341426,0,298587,6368,341426
7682,25-10-2020,8:00 AM,Andaman and Nicobar Islands,4225,0,3968,58,4225
7683,25-10-2020,8:00 AM,Andhra Pradesh,804026,0,765991,6566,804026
7684,25-10-2020,8:00 AM,Arunachal Pradesh,14211,0,11781,33,14211
7685,25-10-2020,8:00 AM,Assam,203967,0,182794,902,203967
7686,25-10-2020,8:00 AM,Bihar,211258,0,199757,1042,211258
7687,25-10-2020,8:00 AM,Chandigarh,13977,0,13087,216,13977
7688,25-10-2020,8:00 AM,Chhattisgarh,174591,0,148899,1793,174591
7689,25-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3225,0,3173,2,3225
7690,25-10-2020,8:00 AM,Delhi,352520,0,319828,6225,352520
7691,25-10-2020,8:00 AM,Goa,42031,0,38769,570,42031
7692,25-10-2020,8:00 AM,Gujarat,166092,0,148448,3679,166092
7693,25-10-2020,8:00 AM,Haryana,157064,0,145196,1720,157064
7694,25-10-2020,8:00 AM,Himachal Pradesh,20213,0,17318,290,20213
7695,25-10-2020,8:00 AM,Jammu and Kashmir,91329,0,82219,1430,91329
7696,25-10-2020,8:00 AM,Jharkhand,99428,0,92598,864,99428
7697,25-10-2020,8:00 AM,Karnataka,798378,0,700737,10873,798378
7698,25-10-2020,8:00 AM,Kerala,386087,0,287261,1306,386087
7699,25-10-2020,8:00 AM,Ladakh,5913,0,5052,71,5913
7700,25-10-2020,8:00 AM,Madhya Pradesh,166298,0,151946,2875,166298
7701,25-10-2020,8:00 AM,Maharashtra,1638961,0,1455107,43152,1638961
7702,25-10-2020,8:00 AM,Manipur,17022,0,12719,138,17022
7703,25-10-2020,8:00 AM,Meghalaya,8882,0,7228,80,8882
7704,25-10-2020,8:00 AM,Mizoram,2447,0,2198,0,2447
7705,25-10-2020,8:00 AM,Nagaland,8515,0,6668,30,8515
7706,25-10-2020,8:00 AM,Odisha,279582,0,262031,1229,279582
7707,25-10-2020,8:00 AM,Puducherry,34112,0,29614,586,34112
7708,25-10-2020,8:00 AM,Punjab,130640,0,122256,4107,130640
7709,25-10-2020,8:00 AM,Rajasthan,184422,0,165496,1826,184422
